customer_id,first_name,last_name,email,age,gender,city,state,registration_date,customer_segment,first_purchase,last_purchase,total_transactions,total_spent,avg_order_value,days_since_last_purchase,is_churned
4363,Jerry,Arnold,ecasey@example.org,38,F,South Jennifer,NY,2022-08-31,Regular,2022-02-11,2024-07-05,10,837.7,83.77,409,0
4364,Adrian,Phillips,dware@example.com,49,M,Port Evan,MN,2022-10-13,Regular,2022-03-09,2024-10-20,11,435.43,39.58,302,0
4365,Nathaniel,Mcgee,taylor39@example.net,27,M,Aaronhaven,NY,2023-03-26,Regular,2022-04-27,2024-05-14,11,549.77,49.98,461,0
4366,Robert,Simpson,othomas@example.com,60,M,West Jasonview,MO,2023-11-10,Premium,2022-03-08,2024-11-25,20,1230.43,61.52,266,0
4367,Ann,Hunt,vlawrence@example.com,28,M,Lake Ericside,VT,2023-01-06,Regular,2022-05-14,2024-11-16,11,299.35,27.21,275,0
4368,Ralph,Ross,santiagochristopher@example.com,35,F,New Jessicamouth,AS,2024-03-02,Premium,2022-01-29,2024-06-05,4,91.16,22.79,439,0
4369,Frank,Lee,vanessamartinez@example.net,26,M,Micheletown,TN,2024-01-23,Regular,2022-08-14,2024-05-18,10,804.81,80.48,457,1
4370,Jillian,Thompson,qjackson@example.org,37,F,Frankville,OK,2023-02-09,Regular,2022-05-03,2024-12-13,12,482.32,40.19,248,0
4371,Peter,Mcdaniel,pfernandez@example.org,18,F,Hardintown,FL,2024-09-24,Regular,2022-01-01,2024-05-24,7,300.71,42.96,451,1
4372,Nicholas,Clay,james33@example.net,28,F,Charleshaven,FL,2024-01-07,Premium,2022-01-28,2024-11-12,14,666.99,47.64,279,0
4373,Jose,Campbell,brettthomas@example.net,21,F,New Krystal,MA,2024-11-02,Regular,2022-02-16,2024-07-22,4,108.02,27.0,392,0
4374,Robert,Long,johnnygray@example.com,36,M,East Davidport,VT,2024-04-24,Regular,2022-03-21,2024-11-26,4,204.62,51.16,265,1
4375,John,Silva,davenportstephanie@example.com,46,F,East Ericastad,SD,2023-07-22,Premium,2022-01-11,2023-11-22,6,228.75,38.12,635,0
4376,Kathy,Miranda,jasmine06@example.net,42,M,Hunterton,UT,2024-07-21,Budget,2022-01-13,2024-11-21,9,232.33,25.81,270,0
4377,Renee,Collins,destiny35@example.com,18,F,South Nathanielstad,KY,2023-07-11,Premium,2022-02-09,2024-10-12,9,568.61,63.18,310,1
4378,Lindsey,Bauer,imorris@example.net,59,F,Luisport,IN,2024-01-17,Budget,2022-01-14,2024-07-18,7,247.12,35.3,396,0
4379,Gail,Mckay,christopher85@example.org,38,F,Lewisberg,NM,2023-07-01,Premium,2022-10-17,2024-12-24,6,221.83,36.97,237,0
4380,Justin,Freeman,dbaldwin@example.org,25,M,North Ginafort,UT,2023-06-28,Budget,2022-03-10,2023-12-15,8,456.76,57.1,612,0
4381,Julia,Andrade,qhensley@example.com,36,M,Port Matthewton,MT,2023-05-02,Premium,2022-01-09,2024-03-26,12,500.08,41.67,510,0
4382,Lisa,Henderson,justin75@example.org,37,M,Vickifort,ID,2024-08-22,Budget,2022-08-01,2024-02-25,11,355.76,32.34,540,0
4383,Robert,Burgess,wilsonbeth@example.net,26,M,New Jennifer,MT,2022-10-10,Regular,2022-02-05,2024-10-20,6,300.73,50.12,302,0
4384,Melissa,Cabrera,scottmichael@example.com,37,M,Darrellshire,MO,2023-03-08,Regular,2022-01-30,2024-12-21,12,621.13,51.76,240,0
4385,Ian,Dean,alyssasmith@example.org,27,F,Smithtown,HI,2024-10-10,Regular,2022-02-23,2024-11-22,14,392.23,28.02,269,0
4386,Keith,Lawson,tortiz@example.org,30,M,Reillyville,NY,2025-02-24,Premium,2022-02-28,2024-11-14,9,285.03,31.67,277,0
4387,Dana,Patterson,mason07@example.net,26,F,Johnsland,NM,2025-03-14,Budget,2022-10-10,2024-12-03,12,664.86,55.4,258,0
4388,Christine,Bradley,opierce@example.com,18,F,Jamesland,CT,2024-05-03,Premium,2022-01-05,2024-10-14,11,488.82,44.44,308,0
4389,Joseph,Brooks,ljohnson@example.org,36,F,Graytown,CA,2024-05-13,Budget,2022-03-03,2024-12-01,11,317.24,28.84,260,0
4390,Cindy,Chen,jennifertapia@example.org,42,M,West Kelly,NH,2024-06-22,Premium,2022-01-22,2024-09-30,8,297.4,37.17,322,0
4391,Jacob,Brown,wrightcharles@example.com,41,M,Nicholasmouth,AS,2024-10-05,Regular,2022-01-19,2024-08-28,10,362.31,36.23,355,1
4392,Andrew,Jackson,winterschristopher@example.net,44,M,New Christopherborough,DE,2024-06-20,Regular,2022-02-14,2024-11-22,10,490.53,49.05,269,1
4393,Brandon,Johnson,ann63@example.net,38,M,Port Hannah,AS,2024-11-23,Regular,2022-07-27,2024-10-30,8,435.45,54.43,292,0
4394,Amanda,Dixon,amberkennedy@example.net,28,F,Delacruzmouth,NE,2024-03-13,Regular,2022-03-14,2024-12-06,12,839.29,69.94,255,0
4395,Jacob,Matthews,hmoore@example.com,45,M,Stephenstad,MN,2024-12-02,Budget,2022-03-29,2024-12-17,9,538.89,59.88,244,0
4396,Curtis,Carter,margaretlyons@example.com,18,F,Philliptown,VI,2023-10-09,Budget,2022-02-22,2024-12-14,10,628.0,62.8,247,1
4397,Joseph,Serrano,lindabradley@example.com,24,F,Hawkinsview,IL,2023-07-14,Budget,2022-09-16,2024-04-11,3,61.1,20.37,494,0
4398,Jennifer,Newman,barbarawilson@example.net,23,F,South Andrew,SC,2022-12-04,Regular,2022-04-27,2024-12-03,13,478.82,36.83,258,0
4399,Jessica,Sanford,hcollins@example.com,47,M,East Monica,MA,2023-01-03,Regular,2022-09-14,2024-11-16,12,350.15,29.18,275,1
4400,Jesse,Bell,youngkathleen@example.net,46,M,Port Crystal,PA,2024-04-07,Regular,2022-08-24,2024-08-28,10,537.44,53.74,355,0
4401,Edward,Johnson,ruizandrew@example.org,40,F,Chapmanfurt,WV,2023-04-25,Regular,2022-08-06,2024-03-27,11,696.38,63.31,509,0
4402,Tristan,White,whitetony@example.com,47,F,New Janetville,MA,2022-11-30,Budget,2022-01-07,2024-12-27,17,929.38,54.67,234,0
4403,Matthew,Morris,hernandezandrew@example.net,24,M,Toddhaven,MI,2022-11-18,Regular,2022-03-12,2024-12-30,9,182.36,20.26,231,1
4404,Larry,Gibbs,jessicadouglas@example.org,39,M,West Danieltown,ID,2025-06-25,Regular,2022-03-13,2024-10-27,12,446.47,37.21,295,1
4405,Lauren,Howard,cummingstracy@example.com,33,M,South Tina,PA,2025-07-31,Regular,2022-07-02,2024-12-11,16,487.36,30.46,250,0
4406,Whitney,Jones,stacey16@example.com,45,F,Aliciaview,KY,2024-05-08,Regular,2022-10-27,2024-06-28,8,245.67,30.71,416,0
4407,Steven,Sandoval,qharvey@example.net,33,M,Danielfurt,MN,2024-02-19,Budget,2022-02-14,2024-12-25,8,285.32,35.66,236,0
4408,Lacey,Watson,brownpamela@example.com,30,F,New Nicholemouth,AS,2022-12-26,Regular,2023-05-02,2024-09-20,2,64.59,32.3,332,0
4409,Mark,Chan,danderson@example.com,41,M,Port Fredborough,AR,2023-12-04,Regular,2022-01-01,2024-10-23,10,389.07,38.91,299,1
4410,Megan,Martinez,chanmichael@example.com,45,F,New Deborahport,NE,2025-08-10,Budget,2022-03-14,2024-11-04,5,112.82,22.56,287,0
4411,Stephanie,Flores,kking@example.org,26,F,Jasonland,TN,2025-03-31,Regular,2022-01-17,2024-11-09,15,744.58,49.64,282,0
4412,Brian,Smith,mindysanders@example.com,34,F,North Kylie,OK,2023-09-15,Premium,2022-04-25,2024-12-19,12,467.76,38.98,242,1
4413,Kimberly,Murphy,kelly83@example.org,22,M,Victoriamouth,NC,2024-08-04,Premium,2022-06-29,2024-10-23,17,676.93,39.82,299,1
4414,Charles,Marshall,berrynathan@example.com,18,M,Marietown,RI,2023-07-05,Premium,2022-03-02,2024-08-29,9,403.61,44.85,354,0
4415,Theodore,Pope,rachelbarker@example.org,37,M,South Jacobfurt,MA,2025-03-28,Regular,2022-03-02,2024-05-27,13,636.63,48.97,448,0
4416,James,Roach,pnichols@example.org,42,F,Harringtonside,NY,2024-05-04,Budget,2022-08-17,2024-10-03,13,445.53,34.27,319,0
4417,Mckenzie,Hoffman,fwilliams@example.com,38,F,Andersonbury,WI,2024-03-04,Regular,2022-04-13,2024-11-25,11,451.82,41.07,266,0
4418,Lisa,Cruz,sean92@example.org,18,F,South Daniellechester,TN,2025-07-16,Regular,2022-01-20,2024-11-23,4,127.33,31.83,268,0
4419,Maria,Guzman,richardjones@example.net,30,M,Seanhaven,DC,2023-11-11,Budget,2022-05-09,2024-10-05,15,499.03,33.27,317,0
4420,David,Rose,vincent19@example.net,18,F,South Heidi,PA,2023-06-26,Budget,2022-02-13,2024-11-20,12,498.25,41.52,271,0
4421,Kayla,Garcia,xsmith@example.org,51,M,Danielton,KS,2022-12-17,Regular,2022-02-06,2024-07-02,5,405.9,81.18,412,1
4422,John,Ramirez,cunninghamtyler@example.com,21,F,Coryfurt,ND,2022-09-15,Regular,2022-01-22,2024-03-04,13,1181.55,90.89,532,0
4423,Kelsey,Franklin,anthonyanderson@example.org,50,M,Gibsonfurt,MT,2024-01-28,Premium,2022-07-10,2024-12-12,8,559.21,69.9,249,1
4424,Scott,Ware,brandonallison@example.org,46,F,Obrienshire,IA,2024-02-18,Premium,2022-05-05,2024-03-05,13,364.87,28.07,531,0
4425,Joan,Heath,david32@example.net,24,M,Lake David,WY,2024-06-29,Premium,2022-01-25,2024-10-10,13,697.82,53.68,312,0
4426,Arthur,Jones,rwilkinson@example.net,21,M,West Monica,AS,2024-09-25,Regular,2022-06-13,2024-09-13,6,347.73,57.96,339,0
4427,Steven,Stafford,karenrichards@example.net,39,F,Mendozamouth,AR,2022-11-29,Regular,2022-10-15,2024-09-22,9,303.39,33.71,330,1
4428,Kelli,Fisher,brittneygarcia@example.net,24,M,New Robertmouth,PA,2025-06-12,Premium,2022-04-21,2024-12-18,13,715.81,55.06,243,0
4429,Adriana,Avila,robin11@example.com,36,F,Kimberlyshire,OK,2022-10-27,Premium,2022-03-25,2024-12-28,8,1211.25,151.41,233,1
4430,Tina,Stewart,lauriebrewer@example.org,29,F,Port Davidport,VA,2023-07-02,Regular,2022-05-18,2024-04-23,9,387.53,43.06,482,1
4431,Thomas,Flores,carolyn07@example.com,18,F,Josephtown,NH,2025-07-09,Regular,2022-03-20,2024-11-27,13,692.14,53.24,264,0
4432,Erin,Gonzalez,hturner@example.com,18,M,New Janet,VT,2022-11-11,Regular,2022-06-04,2024-12-01,14,530.69,37.91,260,0
4433,Larry,Lang,kerrycochran@example.org,37,F,Rachelborough,FL,2025-06-10,Regular,2022-04-27,2024-10-19,14,612.58,43.76,303,0
4434,Marcus,Jimenez,imoore@example.com,28,F,South Mary,NC,2023-03-29,Regular,2022-02-07,2024-09-24,12,588.92,49.08,328,0
4435,Crystal,Mooney,holmesamy@example.net,28,M,Powellview,MA,2024-08-03,Regular,2022-02-04,2024-11-23,12,653.96,54.5,268,0
4436,Bobby,Fisher,thompsondenise@example.com,43,F,East Emilyfurt,MD,2024-01-13,Premium,2022-05-27,2024-06-17,10,490.89,49.09,427,0
4437,Sharon,Martinez,pyoung@example.com,49,M,Adamsside,UT,2025-01-24,Regular,2022-01-21,2024-11-25,9,489.56,54.4,266,1
4438,Abigail,Jackson,wcastillo@example.com,31,M,Randallshire,SC,2024-05-22,Budget,2022-06-01,2024-12-30,11,476.82,43.35,231,0
4439,Jon,Murphy,james43@example.net,30,M,Morrisontown,KY,2022-10-21,Budget,2022-05-26,2024-11-10,9,236.03,26.23,281,0
4440,Danielle,Reyes,michelle97@example.net,41,M,Holmesbury,DE,2024-12-30,Regular,2022-05-31,2024-11-04,10,815.5,81.55,287,1
4441,James,Ray,ymartin@example.com,18,M,West Davidbury,NV,2025-04-22,Budget,2022-05-28,2024-06-11,9,290.48,32.28,433,1
4442,Paige,Mitchell,zrodriguez@example.net,37,F,Breannaport,OR,2024-12-12,Regular,2022-01-17,2024-05-21,12,663.34,55.28,454,1
4443,Michelle,Schneider,jeffrey80@example.org,41,F,Lake Juanport,IL,2025-02-01,Premium,2022-01-06,2024-09-06,11,428.63,38.97,346,0
4444,Jeff,Chase,hinesjeremy@example.net,43,M,Stevenburgh,UT,2024-01-13,Budget,2022-06-20,2024-06-04,9,398.79,44.31,440,0
4445,Daniel,Travis,davidsondavid@example.com,18,F,Brownberg,MP,2024-12-16,Premium,2022-01-08,2024-12-12,12,391.84,32.65,249,1
4446,Cynthia,Buck,owoodward@example.org,25,F,Kevinmouth,WI,2024-04-04,Regular,2023-05-28,2024-09-18,4,95.07,23.77,334,0
4447,Mark,Mitchell,bradleyalbert@example.org,24,F,South Ann,RI,2025-03-22,Regular,2022-01-09,2024-09-17,8,454.93,56.87,335,0
4448,Gary,Skinner,ehale@example.org,36,F,North Carolynview,ME,2024-07-19,Regular,2022-03-20,2024-09-18,10,302.03,30.2,334,0
4449,Joshua,Powell,sperry@example.org,40,F,Wilcoxburgh,PW,2025-03-19,Regular,2022-04-03,2024-11-14,9,386.91,42.99,277,1
4450,David,Huang,xreyes@example.net,52,M,Ramirezton,IN,2023-06-07,Regular,2022-06-20,2024-12-02,9,377.65,41.96,259,1
4451,Kristina,Hull,davidgreen@example.org,29,M,Stewartland,CO,2024-01-15,Regular,2023-02-08,2024-09-02,9,336.83,37.43,350,1
4452,Albert,Williams,walkerkimberly@example.org,29,M,New David,ME,2024-11-04,Regular,2022-02-13,2024-11-16,9,176.97,19.66,275,0
4453,Bobby,Newman,larsonchristopher@example.com,48,F,Patricktown,MH,2023-11-26,Regular,2022-02-09,2024-06-26,11,254.27,23.12,418,0
4454,Kristen,Jones,gaineserika@example.org,38,M,South Amy,OK,2023-06-30,Budget,2022-04-03,2024-09-06,7,132.67,18.95,346,1
4455,Thomas,Davis,tallen@example.org,50,F,East Leehaven,VT,2023-09-19,Budget,2022-02-06,2024-12-28,4,302.86,75.72,233,0
4456,Caitlyn,Lang,llopez@example.com,38,M,Lake Rebeccaside,DE,2023-04-25,Regular,2022-03-05,2024-11-30,15,687.72,45.85,261,0
4457,Nathan,Cummings,rhonda47@example.com,21,F,Amandafort,KS,2023-06-06,Regular,2022-02-17,2024-09-17,14,937.19,66.94,335,0
4458,Christopher,Hill,yduncan@example.org,19,M,Smithfort,GA,2023-01-20,Budget,2023-01-09,2024-10-30,8,321.57,40.2,292,0
4459,Eric,Molina,waltersaimee@example.org,18,M,Anthonyborough,PW,2023-09-28,Regular,2022-03-04,2024-09-13,15,1572.22,104.81,339,0
4460,Christopher,Ross,jeffrivera@example.net,42,M,Port Leah,CA,2025-01-15,Regular,2022-03-28,2024-12-23,16,798.85,49.93,238,0
4461,Christine,Hawkins,shane42@example.org,49,M,West Phillip,MI,2023-10-21,Regular,2022-12-11,2024-08-14,4,237.55,59.39,369,0
4462,Sarah,Edwards,maryestes@example.net,57,M,Monroefort,KS,2024-01-17,Budget,2022-05-26,2024-08-11,11,1184.38,107.67,372,0
4463,Wendy,Salazar,christina67@example.com,45,F,Kerrifurt,ME,2023-05-04,Premium,2022-05-12,2024-01-11,8,300.07,37.51,585,1
4464,Colleen,Long,birdjohn@example.net,48,M,North Kathryn,VA,2023-01-22,Premium,2022-01-16,2024-12-29,16,1271.41,79.46,232,1
4465,Brian,Horton,clarkegabriel@example.org,28,M,Stricklandland,VI,2023-05-07,Regular,2022-01-24,2024-12-12,13,531.78,40.91,249,0
4466,Deanna,Gibson,steven36@example.com,21,F,Whitechester,VI,2024-02-05,Regular,2022-05-24,2024-09-03,7,202.39,28.91,349,0
4467,Jacqueline,Allison,williamsjames@example.net,45,M,Navarrohaven,AZ,2024-12-16,Regular,2022-01-18,2024-10-09,10,499.93,49.99,313,0
4468,Lacey,Coffey,andrewsjacqueline@example.net,40,F,Jonesbury,OR,2024-06-21,Regular,2022-02-06,2024-07-04,13,576.44,44.34,410,0
4469,David,Martinez,reynoldsmegan@example.com,36,F,Port Anna,MO,2022-10-27,Regular,2022-04-09,2024-11-28,11,597.02,54.27,263,0
4470,Jesse,Brooks,hancockdeanna@example.com,39,M,Port Amanda,NH,2024-06-07,Premium,2022-01-12,2024-10-07,16,604.2,37.76,315,0
4471,Tina,Williamson,shannonburns@example.net,38,M,North Sheena,MP,2023-03-21,Premium,2022-06-10,2024-11-05,8,288.08,36.01,286,1
4472,Kristina,Johnson,louis04@example.org,50,M,Lake Lauren,MS,2025-05-12,Budget,2022-01-04,2024-12-24,18,942.37,52.35,237,0
4473,Katherine,Williams,davidharvey@example.net,50,F,West Gail,FL,2022-08-25,Budget,2022-05-12,2024-08-18,13,641.5,49.35,365,1
4474,Linda,Smith,jenniferbrady@example.net,41,F,Turnerview,ME,2025-04-14,Regular,2022-04-30,2024-09-21,11,564.74,51.34,331,0
4475,Samuel,Garcia,xramos@example.com,45,F,Sandersview,PW,2024-10-21,Premium,2022-10-05,2024-10-06,4,239.58,59.9,316,0
4476,James,Morris,christytorres@example.org,41,F,Chavezmouth,FL,2023-01-31,Premium,2022-03-04,2024-06-25,9,291.31,32.37,419,0
4477,Hannah,Watts,rmatthews@example.com,29,M,South Kenneth,OH,2024-12-21,Regular,2022-05-03,2024-11-17,7,156.49,22.36,274,0
4478,Michael,Graham,jodipowers@example.org,44,F,Port Jonathan,MN,2022-10-26,Regular,2022-01-11,2024-12-26,10,710.21,71.02,235,1
4479,Dennis,Jackson,greg78@example.net,18,F,Justinberg,NM,2025-07-12,Regular,2022-08-11,2024-12-13,8,302.0,37.75,248,0
4480,Rachel,Lee,matthewgonzalez@example.net,47,F,Lake Stevenburgh,KS,2023-10-15,Regular,2022-01-21,2024-09-16,9,705.45,78.38,336,0
4481,Todd,Barrera,mcclainjohn@example.com,20,F,New Deniseland,AZ,2022-10-31,Regular,2022-03-06,2024-11-04,9,566.17,62.91,287,0
4482,Samuel,Wood,joshuawright@example.net,38,F,Port Amanda,ME,2025-05-28,Budget,2022-05-12,2024-12-02,7,434.94,62.13,259,0
4483,Kenneth,Leach,brentodom@example.com,24,M,West Samantha,AK,2025-01-26,Premium,2022-01-02,2024-07-21,14,850.68,60.76,393,1
4484,Heidi,Mayo,craig22@example.com,41,M,New Albert,WI,2025-04-05,Regular,2022-02-17,2024-08-13,11,342.34,31.12,370,0
4485,James,Villa,bmahoney@example.net,34,F,Port Emilyburgh,MN,2025-02-11,Premium,2022-02-24,2024-09-27,12,643.95,53.66,325,0
4486,Jacob,Parrish,james72@example.org,18,M,West Johnfurt,GA,2023-02-13,Budget,2022-08-31,2024-07-06,4,121.15,30.29,408,1
4487,Michael,Green,jerrywilliams@example.org,40,F,Anthonystad,WA,2023-12-23,Budget,2022-02-03,2024-11-01,14,594.57,42.47,290,1
4488,Jessica,Glover,pwilliams@example.org,28,M,Warrenchester,TN,2023-02-26,Regular,2022-02-16,2024-09-23,12,396.12,33.01,329,1
4489,Joshua,Rodriguez,cody07@example.net,45,F,North Saraburgh,UT,2023-11-30,Premium,2022-01-08,2024-10-12,10,848.45,84.84,310,1
4490,Marie,Valentine,diazmichael@example.net,35,F,East Christopher,NM,2023-01-26,Regular,2022-01-06,2024-12-01,12,325.67,27.14,260,1
4491,Robin,Jones,lbrown@example.com,39,M,Deanport,SC,2023-11-14,Regular,2022-02-21,2024-07-29,11,290.34,26.39,385,0
4492,Angela,Murphy,hilledwin@example.net,23,F,West Patriciaville,UT,2022-08-21,Regular,2022-05-11,2024-09-17,10,267.09,26.71,335,0
4493,Casey,Salazar,stacey64@example.org,27,F,Danamouth,NH,2024-02-25,Regular,2022-01-27,2024-08-05,12,226.53,18.88,378,1
4494,Eric,Burnett,wheelereric@example.com,29,F,Heatherberg,WY,2022-11-18,Premium,2022-01-05,2024-12-05,17,897.27,52.78,256,0
4495,Kenneth,Nelson,andersonjesse@example.org,45,M,Hendersonchester,AK,2025-01-01,Regular,2022-03-23,2024-09-06,6,177.66,29.61,346,0
4496,Jose,Jackson,etownsend@example.net,55,M,Lake Lisafort,ID,2024-02-10,Regular,2022-02-05,2024-10-11,10,238.38,23.84,311,1
4497,Michael,Taylor,richardlynn@example.net,25,M,Olsenshire,MN,2022-09-09,Regular,2022-03-16,2024-09-18,10,494.68,49.47,334,1
4498,Aaron,Murray,rebecca53@example.net,47,M,Port John,KS,2025-06-16,Premium,2022-02-25,2024-12-14,10,562.82,56.28,247,0
4499,Dana,Martinez,cheryl41@example.net,18,F,Port Mark,PW,2022-12-19,Budget,2022-01-22,2024-12-10,13,442.05,34.0,251,0
4500,Nicholas,Atkins,srodriguez@example.com,20,F,Rebeccatown,NH,2025-08-15,Regular,2022-02-18,2024-10-01,12,319.27,26.61,321,0
4501,Jacob,Mullins,michael16@example.com,23,F,New Josephmouth,NE,2023-08-29,Budget,2022-04-13,2024-12-13,11,401.35,36.49,248,0
4502,Andrew,Barron,glennrobertson@example.net,18,F,Longfurt,MS,2025-06-30,Regular,2022-01-09,2024-12-15,15,1472.69,98.18,246,0
4503,Melissa,Church,tinaortiz@example.org,18,F,South Mistyburgh,GU,2023-10-05,Budget,2022-01-17,2024-08-01,9,308.62,34.29,382,0
4504,Kimberly,Gutierrez,amartinez@example.org,39,M,Brianchester,AS,2024-08-31,Budget,2022-01-30,2024-11-02,12,546.11,45.51,289,0
4505,John,Griffin,powersmonique@example.net,32,F,Cameronborough,GU,2025-04-21,Regular,2022-09-24,2024-01-26,5,528.22,105.64,570,0
4506,Jennifer,Martinez,patricia63@example.com,39,M,New Kurtfort,IN,2023-10-15,Budget,2022-09-21,2024-07-13,10,347.98,34.8,401,0
4507,Dominique,Rose,albertmaxwell@example.com,43,F,Lake Henry,AR,2023-04-25,Regular,2022-09-29,2024-10-15,5,276.74,55.35,307,0
4508,Amber,Lane,uayers@example.org,38,M,Richardsonberg,NV,2025-03-09,Regular,2022-04-05,2024-02-29,10,500.64,50.06,536,0
4509,Paul,Stanley,eric59@example.net,42,M,West Cynthia,WY,2025-07-21,Premium,2023-05-04,2024-02-14,4,257.54,64.38,551,0
4510,Alexandria,Bray,wmason@example.net,34,F,Woodstad,TN,2024-05-02,Regular,2022-03-04,2024-11-15,9,356.38,39.6,276,1
4511,Tyler,Morris,dlarson@example.org,20,F,Rubenland,FM,2023-07-24,Regular,2022-01-13,2024-12-24,14,532.77,38.06,237,0
4512,Andrea,Simon,james36@example.org,47,F,Port Donna,NV,2024-05-23,Budget,2022-03-24,2024-10-24,17,1096.25,64.49,298,0
4513,Chloe,Perez,mcgeebrittany@example.org,27,F,East Kathleenside,OK,2023-09-17,Premium,2022-09-19,2024-10-26,8,432.66,54.08,296,1
4514,Marcus,Baker,millerjustin@example.com,23,M,Joanchester,AS,2022-12-08,Regular,2022-01-29,2024-12-04,4,69.39,17.35,257,1
4515,Danielle,Phillips,atkinsonjessica@example.net,32,F,Leonardchester,PA,2023-05-28,Regular,2022-01-30,2024-11-01,7,586.9,83.84,290,0
4516,Daniel,Miller,toddpalmer@example.net,24,M,Kevinton,NM,2023-05-11,Regular,2022-01-21,2024-11-25,11,275.5,25.05,266,0
4517,Alexandra,Hansen,medinajamie@example.com,29,F,Port Carolynhaven,MD,2024-05-18,Regular,2022-05-29,2024-12-26,9,255.45,28.38,235,0
4518,Carl,Salas,ydouglas@example.org,39,F,Lake Valerie,CA,2023-12-02,Budget,2023-08-09,2024-11-15,7,420.72,60.1,276,1
4519,Mary,Keller,russellwilliam@example.net,39,M,West Erinmouth,TN,2024-07-20,Regular,2022-03-01,2024-12-11,20,773.97,38.7,250,0
4520,David,Moss,christopher56@example.net,24,F,West Nancy,SD,2023-03-16,Regular,2022-02-10,2024-11-26,11,296.12,26.92,265,1
4521,Morgan,Harris,kaisercourtney@example.net,29,F,Margaretmouth,AL,2023-12-28,Budget,2022-03-14,2024-03-27,10,444.17,44.42,509,0
4522,James,Miller,zcook@example.net,47,M,Martinezside,OR,2025-07-28,Regular,2022-02-09,2024-12-29,8,267.54,33.44,232,0
4523,Todd,Bonilla,omarthompson@example.org,40,F,Draketown,AK,2023-10-06,Premium,2022-02-05,2024-12-09,8,466.32,58.29,252,0
4524,Corey,Brown,mendozaeric@example.com,59,F,Steelehaven,MO,2025-07-23,Regular,2022-01-28,2024-11-21,15,656.27,43.75,270,1
4525,Ashley,Smith,madisonramsey@example.net,49,F,Port Katherinehaven,VT,2023-07-24,Premium,2022-10-13,2024-09-03,9,346.94,38.55,349,1
4526,Mary,Robinson,nunezsherry@example.com,48,M,Tanyamouth,SD,2025-08-08,Budget,2022-11-19,2024-12-30,10,417.49,41.75,231,0
4527,Diane,Cardenas,mmoore@example.com,18,M,Melaniebury,MI,2025-01-27,Regular,2022-04-09,2024-04-07,15,816.47,54.43,498,0
4528,Alicia,Lopez,michaelcampbell@example.com,44,F,Kimmouth,WI,2023-05-21,Regular,2022-03-25,2024-10-19,12,496.2,41.35,303,0
4529,Jacqueline,Garcia,jessicajoseph@example.org,34,M,Christinehaven,GU,2023-11-04,Regular,2022-04-29,2024-11-21,9,773.85,85.98,270,0
4530,Jonathan,Clark,brandonross@example.com,28,F,Andrewside,PW,2024-01-29,Premium,2022-01-12,2024-12-19,13,626.06,48.16,242,0
4531,Michael,Garza,dakota45@example.com,37,M,Lake Jorge,CT,2023-07-13,Budget,2022-01-07,2024-12-21,8,300.23,37.53,240,1
4532,Catherine,Rose,robertsnow@example.com,46,F,Emilymouth,RI,2025-03-06,Budget,2022-07-24,2024-07-15,9,492.41,54.71,399,0
4533,Chad,Garrison,kcastillo@example.org,41,F,Robertstad,PR,2024-04-27,Budget,2022-03-17,2024-12-28,16,828.6,51.79,233,1
4534,Sarah,Hodges,ggray@example.net,24,M,East Briantown,LA,2022-09-07,Regular,2022-02-03,2024-10-18,6,138.5,23.08,304,0
4535,Jason,Collins,ecole@example.net,43,M,Rodriguezstad,AK,2023-11-10,Regular,2022-01-13,2023-07-15,8,262.67,32.83,765,1
4536,Travis,Gibson,kathryn11@example.com,27,F,Robinsonmouth,NM,2023-03-02,Premium,2022-06-21,2024-09-09,11,703.07,63.92,343,0
4537,Pamela,Moore,michael05@example.net,37,F,West John,GA,2023-09-15,Regular,2022-02-02,2024-12-21,9,489.69,54.41,240,0
4538,Christopher,Wagner,lori34@example.org,31,M,East Davidside,GU,2022-09-27,Regular,2022-03-24,2024-11-07,12,427.96,35.66,284,0
